589|LG K10|356600070398216|50|200|TEL|0|28.07.2021|30.07.2021||NIE|
590|motorola g7 power |359517091958736|230|330|KPL|0|28.07.2021|30.07.2021||NIE|
591|LG K10 2017|354947085132532|200|260|TEL|0|28.07.2021|30.07.2021||NIE|
592|HUAWEI P SMART PRO |865722042175870|340|590|KPL|0|28.07.2021|21.08.2021||NIE|
593|HUAWEI P SMART 2021|867229051997317|350|490|KPL|0|28.07.2021|30.07.2021||NIE|
594|cb radio luiton |1501001828|100|170|ANTENA|0|28.07.2021|09.03.2022||NIE|
595|ANTENA TITANIUM 3000|X|20||X|1|28.07.2021|||TAK|
596|NOKIA 7.2|352921101904838|500|650|KPL|0|28.07.2021|12.08.2021||NIE|
597|huawei watch gt 46mm |5YKGA19911002661|250|360|kpl|0|29.07.2021|29.07.2021||NIE|
598|PIERŚCIONEK ZŁOTY 1,53GR|353/07/21|180|270||0|29.07.2021|28.08.2021|68|NIE|
599|IPHNE 6S 64GB|355763076014319|400|400|KPL|0|29.07.2021|20.08.2021||NIE|
600|XIAOMI REDMI NOTE 9  | 863048056478345/01  |300|560|KPL|0|29.07.2021|10.08.2021||NIE|
601|HUAWEI P30 LITE  USZKODZONY | 864160047819856|50|500|KPL |0|30.07.2021|15.12.2021||NIE|
602|HUAWEI P SMART PRO  USZKODZONY |865722042673700 |300|500|KPL|0|30.07.2021|29.10.2021||NIE|
603|JBL CHARGE 4 | TL0707-AL0645421|300|380|KPL|0|30.07.2021|18.08.2021||NIE|
604|samsung note 3|358588056642657|150|280|tel|0|31.07.2021|25.09.2021||NIE|
605|vivo y11s|860717057668442/39|300|450|kpl|0|31.07.2021|21.08.2021||NIE|
606|huawei y6 2017|86798503085023|100|260|tel|0|31.07.2021|17.08.2021||NIE|
607|huawei y6 2019|865185044177049|180|280|kpl|0|31.07.2021|14.08.2021||NIE|
608|HUAWEI P 20 LITE |869828033894688 |250|370|PUDŁO|0|02.08.2021|16.10.2021||NIE|
609|SAMSUNG A32  |350131655608833|650|810|KPL|0|02.08.2021|14.08.2021||NIE|
610|lg e460 |358568058231949|40||nic|1|03.08.2021|||TAK|
611|MODEM ALCATEL MW40V-2ARGPL3|357243072944106|40|90|KPL|0|03.08.2021|08.09.2021||NIE|
612|ZEGAREK A/X ARMANI EXCHANGE AX2321 | 112001|300|450|PUDŁO|0|03.08.2021|06.08.2021||NIE|
613|SAMSUNG A10 USZKODZONY| 355460114476200|50||NIC|1|03.08.2021|||TAK|
614|ŁAŃCUSZEK ZŁOTY 5,79GR|38/08/21|400|||1|04.08.2021||69|TAK|
615|zegarek CASIO GW-6900|x|100|||1|04.08.2021|||TAK|
616|honor 8x|86577047049512|490|490|kpl|0|04.08.2021|12.11.2021|zwrot , problem z dotykiem|NIE|
617|samsung a71|350000021878133|650|820|kpl|0|04.08.2021|09.08.2021||NIE|
618|PIONEER DDJ-SB2  |QFMP181487NN|250|350|kpl|0|04.08.2021|05.08.2021||NIE|
619|alcatel mw40v |357243074871232|30|120|KPL|0|05.08.2021|05.08.2021||NIE|
620|ZAWIESZKA ZŁOTA 0,68 GR |46/08/21|80|||1|05.08.2021||70|TAK|
621|LENOVO K5 |864093031633233|180|180|KPL|0|06.08.2021|10.08.2021||NIE|
622|NAWIGACJA TOMTOM START 25  4EN52  Z1230|  BQ5046A90458|90|180|KPL|0|06.08.2021|27.08.2021||NIE|
623|ZEGAREK A/X ARMANI EXCHANGE AX2321 | 112001|100|200|KPL|0|06.08.2021|03.11.2021||NIE|
624|PIERŚCIONEK ZŁOTY 1,25GR|54/08|150|||1|06.08.2021||71|TAK|
625|PIERŚCIONEK ZŁOTY 0,95GR|66/08/21|70|70||0|07.08.2021|02.09.2021|72|NIE|
626|KOMPLET GARNKÓW EVIA 8 ELEMENTÓW INDUKCJA|X|40|80|KPL|0|09.08.2021|31.08.2021||NIE|
627|MACBOOK PRO|C1MNH24DDTY3 |700|1150|ŁAD|0|09.08.2021|10.08.2021||NIE|
628|SAMSUNG A21S USZKODZONY| 352792449817028/01|150|480|KPL|0|09.08.2021|05.03.2022||NIE|
629|PAD PS4 |X|40|120||0|09.08.2021|08.12.2021||NIE|
630|PIERŚCIONEK ZŁOTY 1,46GR|86/08/21|230|295||0|10.08.2021|11.01.2022|73|NIE|
631|PIERŚCIONEK ZŁOTY 3GR |91/08|320|520||0|10.08.2021|19.08.2021|74|NIE|
632|SAMSUNG A12|351016312980064|550|660|KPL|0|10.08.2021|30.08.2021||NIE|
633|HUAWEI PSMART 2019  USZKODZONY | 869130048692193 |191|380|NIC|0|10.08.2021|18.10.2021||NIE|
634|IPHONE 7 USZKODZONY LCD | 355329085057226|295|580|KPL|0|11.08.2021|09.10.2021||NIE|
635|NAWIGACJA GOMEDIA 7010 PRO |X |120|250|KPL|0|11.08.2021|30.09.2021||NIE|
636|KUCHNIA INDUKCYJNA PHILIPIAK MILANO PH-I90 |1/B/6|100|100|KPL|0|13.08.2021|10.02.2022||NIE|
637|NAWIGACJA MODECOM FREEWAY SX 7.2 IPS|683190810000338|150||KPL|1|13.08.2021|||TAK|
638|słuchawki jbl under armour |fk0216-ej0055368|300|310|KPL|0|13.08.2021|31.01.2022||NIE|
639|huawei b315s-22|862621032546566|90|190|KPL|0|13.08.2021|31.12.2021||NIE|
640|huawei b535-232 | 861471043434936|150||KPL|1|13.08.2021|||TAK|
641|xiaomi redmi 9 |866879051530202|250|350|KPL|0|13.08.2021|14.08.2021||NIE|
642|xiaomi redmi note 9|86767805858368801|300|400|kpl|0|13.08.2021|14.08.2021||NIE|
643|huawei watch gt2 42mm|7krbb20520101276|350|460|kpl|0|13.08.2021|14.08.2021||NIE|
644|huawei mate 10 lite|868344039100923 |250|310|kpl|0|13.08.2021|21.08.2021||NIE|
645|42|86166405306024101|300|420|KPL|0|13.08.2021|20.08.2021||NIE|
646|SAMSUNG S10 PLUS|356261105845463/01|999|1300|KPL|0|13.08.2021|24.09.2021||NIE|
647|huawei mate 20 lite|861523044749835|250|390|kpl|0|13.08.2021|16.08.2021||NIE|
648|HUAWEI PSMART 2019|869053044664117|230|310|KPL|0|13.08.2021|21.08.2021||NIE|
649|redmi note 4|866471032854487|250|300|kpl|0|13.08.2021|01.09.2021||NIE|
650|huawei y6p|860325049875628|200||kpl|1|13.08.2021|||TAK|
651|PS4 SLIM | 02274525751670084|400|800|KPL|0|13.08.2021|18.08.2021||NIE|
652|SAMSUNG S7 EDGE|356376080686490/01|250|490|KPL|0|13.08.2021|18.08.2021||NIE|
653|acer nitro |nhq5aep0660020c1483400|999|2380|KPL|0|13.08.2021|01.02.2022||NIE|
654|LENOVO IDEAPAD 3|158769900663348|740|1650|kpl|0|13.08.2021|22.10.2021||NIE|
655|samsung j5 2017|353556090953021/01|180|290|tel|0|13.08.2021|20.08.2021||NIE|
656|samsung s7|359620081050843/01|350|450|tel|0|13.08.2021|17.08.2021||NIE|
657|SAMSUNG S4|355846060952501/01|150||TEL|1|13.08.2021|||TAK|
658|Nokia 3.1|358986095792808|20|180|tel|0|13.08.2021|18.08.2021||NIE|
659|lg d280|353723061314233|30|100|tel|0|13.08.2021|20.08.2021||NIE|
660|LG K8|357823076848740|80|160|TEL|0|13.08.2021|17.08.2021||NIE|
661|SAMSUNG S3 MINI|355600068401288/01|80|180|KPL|0|13.08.2021|18.09.2021||NIE|
662|słuchawki gogen|2092009|20||kpl|1|13.08.2021|||TAK|
663|ROUTER ZTE MF286R|863210042821505|100|170|KPL|0|14.08.2021|20.08.2021||NIE|
664|SAMSUNG GALAXY A21S|350117933902239|350|540|KPL|0|14.08.2021|26.08.2021||NIE|
665|SAMSUNG J1|358645066479791/01|50|120|ŁADOWARKA |0|16.08.2021|03.09.2021||NIE|
666|IPHONE 8 64GB |356394106104935|700|940|KPL|0|16.08.2021|04.09.2021||NIE|
667|IPHONE 7 |356556083250960 |400|580|KPL|0|16.08.2021|17.09.2021||NIE|
668|PIERŚCIONEK ZŁOTY 5,46GR|X|650|950||0|17.08.2021|17.08.2021|75|NIE|
669|JBL CHARGE 3|TL0289-DG0022128|60||NIC|1|17.08.2021|||TAK|
670|SAMSUNG A10 USZKODZONY| 35697910285379/8|40||KPL|1|17.08.2021|||TAK|
671|SAMSUNG J5 2017 | 353762091597201/01|200|300|KPL|0|17.08.2021|30.08.2021||NIE|
672|PAD DO PS4 |13101462713821|50|120||0|17.08.2021|26.08.2021||NIE|
673|PIERŚCIONEK ZŁOTY 2,44 GR|190/08|290|450||0|17.08.2021|10.12.2021|75|NIE|
674|PIERŚCIONEK ZŁOTY 1,49 GR|190/08|180|260||0|17.08.2021|28.08.2021|76|NIE|
675|KOLCZYKI ZŁOTE 1,75 GR|190/08|210|350||0|17.08.2021|17.11.2021|77|NIE|
676|OBRĄCZKA ZŁOTA 5,69 GR|190/08|685|1000||0|17.08.2021|28.08.2021|78|NIE|
677|OBRĄCZKA ZŁOTA 4,62 GR|190/08|555|||1|17.08.2021||79|TAK|
678|OBRĄCZKA ZŁOTA 4,50 GR|190/08|540|||1|17.08.2021||80|TAK|
679|OBRĄCZKA ZŁOTA 3,08 GR|190/08|370|||1|17.08.2021||81|TAK|
680|OBRĄCZKA ZŁOTA 2,67 GR |190/08|320|500||0|17.08.2021|21.12.2021|82|NIE|
681|SAMSUNG S10 | 35612710879384/6|1100|1260|KPL|0|17.08.2021|12.10.2021||NIE|
682|konsola ps4| 02274523551433098|400|730|KPL|0|18.08.2021|07.09.2021||NIE|
683|PAD DO PS4 |X|70|130||0|18.08.2021|18.08.2021||NIE|
684|ZAWIESZKA ZŁOTA 0,38 GR |203/08|45|60||0|18.08.2021|27.08.2021|83|NIE|
685|ŁAŃCUSZEK ZŁOTY 2,29 GR |203/08|275|||1|18.08.2021||84|TAK|
686|PS3 | 02274459741560899CECH4204CX|150|280|KPL|0|18.08.2021|08.09.2021||NIE|
687|PIERŚCIONEK ZŁOTY 4,37 GR |206/08|480|||1|19.08.2021||85|TAK|
688|samsung a7 18  uszkodzony|353330102125733/01|150|150|kpl|0|19.08.2021|24.03.2022||NIE|
689|SAMSUNG S21 5G | 355320540484980|1500|2440|KPL|0|20.08.2021|02.10.2021||NIE|
690|SAMSUNG S8 USZKODZONY |359041087908688/01|200||KPL|1|20.08.2021|||TAK|
691|SAMSUNG S7 |359620081050843 |380|390|ŁADOWARKA|0|20.08.2021|03.09.2021||NIE|
692|LG D260|353723061314233|80|80|TEL|0|20.08.2021|29.12.2021||NIE|
693|SAMSUNG A71|351307280219753|800|990||0|21.08.2021|27.08.2021||NIE|
694|HUAWEI B525|867670042744104|130|220||0|21.08.2021|17.11.2021||NIE|
695|SAMSU NG A5 2017|352602090951184|250|350||0|21.08.2021|28.08.2021||NIE|
696|AIRPODS PRO | GXCZQRMOLKKT KPL |300|450|KPL|0|28.08.2021|07.09.2021||NIE|
697|ZAWIESZKA ZŁOTA 0,97 GR |309/08|115|200||0|28.08.2021|23.12.2021|86|NIE|
698|TV FUNAI LH850-M32 | P38010365-A0CF2EP01|100|220|PILOT |0|28.08.2021|06.09.2021||NIE|
699|SAMSUNG S20 FE5G |35101710021295/9 |1300|1830|KPL|0|28.08.2021|07.09.2021||NIE|
700|GITARA MESSINA|74427|70|120||0|30.08.2021|09.09.2021||NIE|
701|OBRĄCZKA ZŁOTA 5,19GR |327/08|570|||1|30.08.2021||87|TAK|
702|XIAOMI MIA2  | 867351048623879/00|250|380|KPL|0|30.08.2021|04.09.2021||NIE|
703|PIERŚCIONEK ZŁOTY 1,12 GR  |329/08|120|200||0|30.08.2021|08.09.2021|88|NIE|
704|ZAWIESZKA ZŁOTA 1,99 GR|330/08|200|||1|30.08.2021||89|TAK|
705|BRANSOLETKA ZŁOTA 4,86 GR |331/08|530|||1|30.08.2021||90|TAK|
706|BRANSOLETKA ZŁOTA 9,04 GR |332/08|999|1750||0|30.08.2021|03.03.2022|91|NIE|
707|PIERŚCIONEK ZŁOTY 0,73 GR |156/12|50|90||0|30.08.2021|31.08.2021|92|NIE|
708|PIERŚCIONEK ZŁOTY 2,26 GR |334/08|300|||1|30.08.2021||93|TAK|
709|PIERŚCIONEK ZŁOTY 0,98 GR |335/08|120|190||0|30.08.2021|29.01.2022|94|NIE|
710|PIERŚCIONEK ZŁOTY 2,25 GR |336/08|270|350||0|30.08.2021|23.11.2021|95|NIE|
711|PIERŚCIONEK ZŁOTY 1,34 GR |337/08|120|350||1|30.08.2021|22.11.2021|96|TAK|
712|PIERŚCIONEK ZŁOTY 2,02 GR|338/08|160|390||0|30.08.2021|05.03.2022|97|NIE|
713|KOLCZYKI ZŁOTE 1,5 GR |339/08|90 |||1|30.08.2021||98|TAK|
714|ŁAŃCUSZEK ZŁOTY 2,09 GR |340/08|250|||1|30.08.2021||99|TAK|
715|ZAWIESZKA ZŁOTA 0,87 GR |340/08|110|170||0|30.08.2021|29.10.2021|100|NIE|
716|OBRĄCZKA ZŁOTA 2,15 GR |341/08|190|250||0|30.08.2021|02.11.2021|101|NIE|
717|airpods pro |gx2dgbb10c6l|350|520|kpl|0|30.08.2021|07.09.2021||NIE|
718|iPhone 12 pro  | 356697113298924|3450|4050|kpl|0|30.08.2021|01.12.2021||NIE|
719|iphone 6s| 356134094290118|290||KPL|1|30.08.2021|||TAK|
720|IPHONE X |35304009954181|300||KPL|1|30.08.2021|||TAK|
721|XBOX ONE| 051834742548|260|520|kpl|0|28.08.2021|10.01.2022||NIE|
722|PIERŚCIONEK ZŁOTY 1,68 GR |220/08|200|295||0|31.08.2021|17.09.2021|102|NIE|
723|IPHONE 6S+  |353330077360588 |350|450|KPL|0|31.08.2021|07.10.2021||NIE|
724|SAMSUNG GRAND PRIME | 357379063934365/01|70|200|KPL|0|31.08.2021|03.09.2021||NIE|
725|SAMSUNG GRAND PRIME| 357379068253985|50|170|ŁADOWARKA |0|31.08.2021|10.09.2021||NIE|
726|KONSOLE XBOX ONE X | 006597193017 |600|900|KPL|0|31.08.2021|31.08.2021||NIE|
727|APPLE WATCH SERIES 6 |  352968114064092 |700|1340|KPL|0|31.08.2021|18.09.2021||NIE|
728|IPHONE 12 PRO| 356697111217959|3500|4800|KPL|0|31.08.2021|18.09.2021||NIE|
729|BELKIN F8J234|  28X10APC827633|300||KPL|1|31.08.2021|||TAK|
730|KOLCZYKI ZŁOTE 1,35 GR |5/09|93|160||0|01.09.2021|04.12.2021|103|NIE|
731|SAMSUNG A50 |357281100259006/01|450|570|KPL|0|01.09.2021|01.09.2021||NIE|
732|LG K52|356633110909130|400|580|KPL|0|02.09.2021|17.11.2021||NIE|
733|VIVO Y20S|868781056563329|350|550|KPL|0|02.09.2021|10.09.2021||NIE|
734|SONY XA2 | 352765095012771|200|370|KPL|0|02.09.2021|25.09.2021||NIE|
735|LG K10 2017| 356600074712495|75|510||0|02.09.2021|02.11.2021||NIE|
736|SAMSUNG  J5 |352134077205665/01|140|280||0|02.09.2021|07.09.2021||NIE|
737|kAWASAKI  CZARNO ZIELONA , | KX-PR010.0A|300|430|ŁADOWARKA |0|02.09.2021|28.02.2022||NIE|
738|lg xpower |358937073488851|40|120|NIC|0|02.09.2021|04.09.2021||NIE|
739|ROWER UNIBIKE EXPERT  | 12192921|2200|2900||0|02.09.2021|09.09.2021||NIE|
740|LAMPA ROWEROWA PROX AVIOR|X|38|38|KPL|0|02.09.2021|02.09.2021||NIE|
741|LAMPA ROWEROWA PROX AVIOR|X|38|38||0|02.09.2021|02.09.2021||NIE|
742|LAMPA ROWEROWA STING RAY |X|37|37||0|02.09.2021|02.09.2021||NIE|
743|LAMPA ROWEROWA STING RAY |X|37|37||0|02.09.2021|02.09.2021||NIE|
744|PŁYTA INDUKCYJNA PI6540PTK| 68792354711319|350||NIC|1|03.09.2021|||TAK|
745|HUAWEI P8 LITE|862271036026429|150|210|KPL|0|03.09.2021|28.10.2021||NIE|
746|HP DESKJET 2720|CN0BI4E30Z|100|150||0|03.09.2021|07.12.2021|KPL|NIE|
747|HP DESK JET 2720| CNOBI4E166|100|130|KPL|0|03.09.2021|31.01.2022||NIE|
748| HP DESK JET 2720| CNOBI24C|100|150|KPL|0|03.09.2021|13.12.2021||NIE|
749|LG K8 17   | 354966083662753 |100|100|KPL |0|03.09.2021|07.09.2021||NIE|
750|ZTE AXON MINI  |868606020120262|100|210|KPL|0|03.09.2021|14.09.2021||NIE|
751|MOTOROLA G7 POWER |359517091942318|350|470|KPL|0|03.09.2021|25.09.2021||NIE|
752|HP ENVY X360 | CND042DGTQ|1500||KPL|1|03.09.2021|||TAK|
753| SAMSUNG WATCH 3 |35536111069737|600||KPL|1|03.09.2021|||TAK|
754|SŁUCHAWKI AWEI TP15|X|50|50|KPL|0|03.09.2021|11.09.2021||NIE|
755|SAMSUNG FOLD 2 5G | 354156124654395|3050||KPL|1|03.09.2021|||TAK|
756|LORNETKA NIKON A211 7X50 |LORNETKA NIKON A211 7X50 |100|170|TORBA|0|03.09.2021|19.11.2021||NIE|
757|LG K8 17  |  354966083662753 |100|230|KPL|0|03.09.2021|09.09.2021||NIE|
758|iphone 6s| 355767072574309|310|420||0|04.09.2021|11.09.2021||NIE|
759|xbox 360 |0896311122096 + |230|290||0|04.09.2021|20.09.2021||NIE|
760|SUBWOOFEER VONYX  FUSE 2A 250C |X|400|||1|06.09.2021|||TAK|
761|LAMPA KOBI LED MHC |X|20|20|KPL|0|06.09.2021|06.09.2021||NIE|
762|  REFLEKTOR E-700123|X|20|20|KPL|0|06.09.2021|06.09.2021||NIE|
763|BLENDER HOFFEN  HB-9141R |X|20||KPL|1|06.09.2021|||TAK|
764| UCHYT NA TELEWIZOR  ONE FOR ALL 32-88 "|X|30||KPL|1|06.09.2021|||TAK|
765|MOTO G20 |354244971108192/02|500|610|KPL|0|06.09.2021|11.10.2021||NIE|
766|LG K11| 356695092415113 |150|280|KPL|0|06.09.2021|10.09.2021||NIE|
767| LG K11 | 35669509248575-1|150|270|KPL|0|06.09.2021|07.09.2021||NIE|
768|REDMI  6|6868214040599803 |200|270|KPL|0|06.09.2021|18.09.2021||NIE|
769|SONY XPERIA L1| 358008089248026 |150|310|KPL|0|06.09.2021|25.09.2021||NIE|
770|lenovo idepad 330-15ikbr|pf1mbs8k|999|1800|KPL|0|06.09.2021|20.12.2021||NIE|
771|lenovo ideapad s340-15api |mp1r3w36|1300|1780|KPL|0|06.09.2021|10.09.2021||NIE|
772|toshiba c55|9d110812q |350|450|TORBA|0|06.09.2021|08.09.2021||NIE|
773|hp envy x360|cnd042dgqg|1500||KPL|1|07.09.2021|||TAK|
774|LG K41S |353671116748311|250|400|KPL|0|07.09.2021|19.03.2022||NIE|
775|wENTYLATOR HB DF2302B|X|20|||1|07.09.2021|||TAK|
776| wENTYLATOR HB DF3003B;|X|40|||1|07.09.2021|||TAK|
777| MYSZKA TRACER ALIEN GRAY|X|30|||1|07.09.2021|||TAK|
778|SAMSUNG S8  |358138091080834|480|590|KPL|0|07.09.2021|13.09.2021||NIE|
779|XBOX ONE | 037989652648|300|550|okablowanie pad |0|08.09.2021|20.09.2021||NIE|
780|pad xbox one |x|50|120|x|0|08.09.2021|11.12.2021||NIE|
781|HUAWEI FREEBUDS | U3UBB21307101061|150|180||0|08.09.2021|21.09.2021||NIE|
782|huawei y3 II | 869538022075831|70|||1|08.09.2021|||TAK|
783|konsola ps3| 02274459721273116  |130|300||0|08.09.2021|22.10.2021||NIE|
784|samsung galaxy a20e |358360103906737|250|370|kpl|0|08.09.2021|17.09.2021||NIE|
785|samsung a3 2017 | 359751084958482|150|260||0|08.09.2021|09.09.2021||NIE|
786|XIAOMI REDMI 9A |868754051745316|150|310||0|08.09.2021|14.09.2021||NIE|
787|REDMI NOTE 9 |867118058708530/01|300|||1|08.09.2021|||TAK|
788|macbook pro| 9g2140e08d3mb|700|1100|kpl|0|08.09.2021|21.10.2021||NIE|
789|LENOVO TAB M10 | HGT40WVL|250|380||0|08.09.2021|24.09.2021||NIE|
790|huawei mediapad m5 lite|869909042906893|400|470||0|08.09.2021|25.09.2021||NIE|
791|huawei y3 II | 869538022075831|70|70||0|08.09.2021|08.09.2021||NIE|
792|samsung j5 17 |353762092129517|200|360|kpl|0|08.09.2021|12.10.2021||NIE|
793|HUAWEI P20 PRO |867052040744560|550|670|kpl|0|08.09.2021|17.09.2021||NIE|
794|HUAWEI P30 LITE uszkodzony |866467048228716 |50|490|kpl|0|08.09.2021|29.11.2021||NIE|
795|LG Q7 |35558409116043-6|250|350|kpl|0|08.09.2021|27.09.2021||NIE|
796|MOTO E7 |356919113201413/10|300|400|kpl|0|08.09.2021|15.09.2021||NIE|
797|MASTERCOOK I3D4DZR |  V40DMA121902 471747|450||X|1|09.09.2021|||TAK|
798|Samsung a41|350662677313051/01 |240|640|KPL|0|10.09.2021|05.11.2021||NIE|
799|LENOVO V110-15ISK| R90MCJ6P|700|890|kpl|0|10.09.2021|27.09.2021||NIE|
800|bosch gws 24-230JH |X|200|370||0|11.09.2021|10.11.2021||NIE|
801|BOSCH GSR 1080-2-LI|1080-2-LI 602003582 |150|230|2 AKU + ŁAD|0|11.09.2021|05.01.2022||NIE|
802|Thomson 32hd3301  | z1947035867  |300|420|X|0|11.09.2021|12.11.2021||NIE|
803|PANASONIC TX-L31C2E|0421437|100|||1|11.09.2021|||TAK|
804|THOMSON 32HU3253C  |  Z1347010149|200|320||0|11.09.2021|13.10.2021||NIE|
805|PS4|02274525741573130|450|660|KPL|0|11.09.2021|08.10.2021||NIE|
806|PAD DO PS4 |X|50|50||0|11.09.2021|01.03.2022||NIE|
807|SAMSUNG UE32EH500| B4ZV3HBDB000277T|150|270|PILOT|0|11.09.2021|28.10.2021||NIE|
808|SAMSUNG GRAND PRIME |358645066427360 |60|150|NIC|0|11.09.2021|16.09.2021||NIE|
809|switch on |hm-f0101|25|40|KPL|0|11.09.2021|05.02.2022||NIE|
810|ps3 |35762355|150|280|okablowanie pad |0|13.09.2021|13.09.2021||NIE|
811|MOTOROLA MOTO G8| 359125102483130/17|310|360|KPL|0|13.09.2021|21.09.2021||NIE|
812|XIAOMI REDMI NOTE 10 5G | 860441057956596|600|760|KPL|0|13.09.2021|20.10.2021||NIE|
813|IPHONE 6S|353267078737226|290|||1|13.09.2021|||TAK|
814|HP STREAM  PC13 | 5CD611B3YK|300|440|ład|0|13.09.2021|20.09.2021||NIE|
815|  ASG DUTY CZ 75 P-07  | 18B45161|150|150|nic|0|13.09.2021|13.09.2021||NIE|
816|SONY Z |359775051480469|120|210|KPL|0|14.09.2021|25.09.2021||NIE|
817|HONOR 9 |864597033968454|150|380||0|14.09.2021|15.09.2021||NIE|
818|LENOVO VIBE K5 |862315036935251|100|180|KPL|0|15.09.2021|10.11.2021||NIE|
819|IPAD AIR|DMPN2JAVFK14|350|490|KPL|0|15.09.2021|13.11.2021||NIE|
820|huawei p8 lite |861268032126675|100|200|KPL|0|15.09.2021|17.09.2021||NIE|
821|LG G3S|355403067633765 |70|||1|16.09.2021|||TAK|
822|SAMSUNG G357 |356219060589658|80|200||0|16.09.2021|10.02.2022||NIE|
823|HUAWEI MOBILE WIFI  E5785-92C  |  867044041019571|80||KPL|1|16.09.2021|||TAK|
824|EXPANSION PORTABLE SRD0NF1|NA8C4YA6|50|||1|16.09.2021|||TAK|
825|SAMSUNG  GT-S7390  | 358538062790420/02|70|190||0|16.09.2021|04.01.2022||NIE|
826|Samsung  GT-B2710 |359378/04/200206/0|30|120||0|16.09.2021|23.09.2021||NIE|
827|DEKODER DVB-T2 |URZ0336A200300603 |25|45|KPL|0|16.09.2021|29.09.2021||NIE|
828|milwaukee m18 cag125x | 46771401013920f2020|700|940||0|16.09.2021|04.11.2021||NIE|
829|milwaukee  M18CSX |45267503003062 F2020|600|||1|16.09.2021|||TAK|
830|MILWAUKEE M18 CCS55 | 44622404003911F2020|600|1000||0|16.09.2021|23.11.2021||NIE|
831|IPHONE 12 PRO MAX |353175869330491|3700|4350|KPL|0|16.09.2021|23.09.2021||NIE|
832|ZAWIESZKA ZŁOTA 1,26GR |220/08|80|||1|17.09.2021|||TAK|
833|BUTLA GAZOWA NIEBIESKA |X|50|75||0|17.09.2021|17.09.2021||NIE|
834|BUTLA GAZOWA FIOLETOWA |X|50|75||0|17.09.2021|17.09.2021||NIE|
835|xbox series x| 006521203217|1300|1900|KPL|0|17.09.2021|16.10.2021||NIE|
836|P30 LITE |863122041553569 |300|410|KPL|0|17.09.2021|21.09.2021||NIE|
837|nokia 2.3|nokia 2.3 354217106475868|170|270|kpl|0|18.09.2021|24.09.2021||NIE|
838|xiaomi redmi 8a|863265043397277|150|280||0|18.09.2021|24.09.2021||NIE|
839|MONIOTOR IIYAMA M-MASTER GE2288HS | 1147561700206|150||OKABLOWANIE |1|20.09.2021|||TAK|
840|XBOX ONE |037989652648|550|520|KPL|0|20.09.2021|14.12.2021||NIE|
841|redmi 7  | 861538044608757|350|400|KPL|0|20.09.2021|20.09.2021||NIE|
842|HUAWEI P30 LITE|860221040254121|150|510|KPL|0|20.09.2021|22.10.2021||NIE|
843|NAWIGACJA PEIYING  PY-GPS7013 |  GPS701310515|100|170|KPL|0|20.09.2021|03.03.2022||NIE|
844|ZEGAREK CASIO| GA-2100|170||KPL|1|20.09.2021|||TAK|
845|IPHONE 6S| 355690079952924|190||KPL|1|20.09.2021|||TAK|
846|ROUTER DWR-921 | 356318040426880|70|90|KPL|0|21.09.2021|30.09.2021||NIE|
847|MILWAUKEE M18 FPD2|46911402010825F2020  |750|950|wkret,aku,lad,walizka|0|21.09.2021|19.11.2021|bruzik|NIE|
848|MILWAUKEE M18T|40044644005872D2020  |750||ład, aku,wkret, walizka??|1|21.09.2021|||TAK|
849|DEKODER DVBT CABLETECH  URZ0089|BRAK|20|50|KPL|0|21.09.2021|11.10.2021||NIE|
850|SAMSUNG A20E | 357953104587786/01|200|350|KPL|0|21.09.2021|22.09.2021||NIE|
851|HUAWEI Y5 18 | 869355034667848|100|210|KPL|0|21.09.2021|22.09.2021||NIE|
852|Nikon d5500   | 4377576|1000|1400|KPL|0|21.09.2021|25.10.2021||NIE|
853|XBOX 360 |308325794405|100|280|OKABLOWANIE + PAD |0|21.09.2021|18.12.2021||NIE|
854|konsola xbox one s | 191247482516|360|600|OKABLOWANIE |0|21.09.2021|23.10.2021||NIE|
855|MONITOR PHILIPS 223V5L | UK0A1402100970|120|200|KPL|0|21.09.2021|21.12.2021||NIE|
856|słuchawki panasonic | rp-hf100|20||X|1|21.09.2021|||TAK|
857|glośnik marchall action |73400553h81302f0498043|250|400|KPL|0|21.09.2021|26.01.2022||NIE|
858|PAD XBOX 360 |02880264663948|30|||1|21.09.2021|||TAK|
859|PAD XBOX 360|02880228511025|30|30||0|21.09.2021|17.03.2022||NIE|
860|ps3|03274458405846771|100|300|OKABLOWANIE  |0|21.09.2021|22.11.2021||NIE|
861|presariao cq57|X|250||OKABLOWANIE |1|21.09.2021|||TAK|
862|RADIO SONY|ZSP50  |65||X|1|21.09.2021|||TAK|
863|SAMSUNG ACTIVE 2 | RFAN31ZXMS7D |350||KPL|1|21.09.2021|||TAK|
864|zegarek tommy hilfiger | 1781956|150|400|KPL|0|21.09.2021|14.02.2022||NIE|
865|LENOVO HW25P|  W25P060212BO1529|30|60|KPL|0|21.09.2021|16.11.2021||NIE|
866|CASIO GG-B100|CASIO GG-B100|400|700|KPL|0|21.09.2021|04.11.2021||NIE|
867|casio g-shock ga-100 | 5081 czarny|110|190|NIC|0|21.09.2021|15.10.2021||NIE|
868|ZEGAREK PIERRE RICAUD NIEBIESKI |I 97210 |50|90|X|0|21.09.2021|04.10.2021||NIE|
869|lenovo ideapad 120s-14ia|yd04q8sl|350|550|NIC|0|21.09.2021|27.09.2021||NIE|
